Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-01-28,6603.06,6603.06,6592.42,6592.42,7993188
2013-01-29,6557.98,6585.65,6557.17,6585.65,5788286
2013-01-30,6456.53,6456.53,6398.24,6398.24,22404743
2013-01-31,6353.6,6353.6,6339.39,6346.89,16527555
2013-02-01,6377.37,6377.37,6358.58,6358.58,8753860
2013-02-04,6395.73,6395.73,6344,6358.77,8322396
2013-02-05,6354.11,6410.02,6354.11,6410.02,10750125
2013-02-06,6403.97,6403.97,6389.46,6389.46,8143643
2013-02-07,6411.2,6445.36,6411.2,6445.36,7182877
2013-02-08,6457.39,6483.61,6457.39,6483.61,10590954
2013-02-11,6494.81,6494.81,6472.05,6472.05,3456458
2013-02-12,6478.11,6487.4,6478.11,6478.54,5205660
2013-02-13,6488.42,6488.42,6471.69,6475.92,2980604
2013-02-14,6460.6,6469.15,6434.78,6469.15,4219240
2013-02-15,6455.88,6474.72,6455.88,6474.72,2466795
2013-02-18,6498.91,6498.91,6457.41,6457.41,4501013
2013-02-19,6465.26,6465.26,6405.28,6405.28,5513416
2013-02-20,6422.25,6422.25,6384.21,6384.21,4647935
2013-02-21,6342.59,6382.67,6342.59,6382.67,10264974
2013-02-22,6365.32,6396.09,6365.32,6396.09,4430685
2013-02-25,6419.07,6493.12,6419.07,6493.12,7061178
2013-02-26,6432.77,6434.68,6414.87,6434.68,5393584
2013-02-27,6428.71,6459.16,6428.71,6459.16,7299136
2013-02-28,6476.39,6505.71,6459.34,6505.71,16341674
2013-03-01,6472.14,6476.44,6467.98,6476.44,5849821
2013-03-04,6435.83,6435.83,6420.9,6420.9,7510160
2013-03-05,6456.53,6499.44,6450.97,6499.44,7978522
2013-03-06,6503.06,6503.06,6442.56,6455.48,8938275
2013-03-07,6440.42,6440.42,6410.43,6440.05,5315558
2013-03-08,6485.58,6495.16,6473.22,6473.22,8762112
2013-03-11,6487.04,6512.77,6487.04,6512.77,4854967
2013-03-12,6494.16,6494.16,6475.83,6475.83,6071316
2013-03-13,6492.6,6499.45,6479.7,6499.45,7456117
2013-03-14,6514.86,6548.9,6514.86,6548.9,9640827
2013-03-15,6587.43,6587.43,6556.17,6556.17,14440099
2013-03-18,6482.75,6482.75,6457.92,6482.67,4998702
2013-03-19,6434.89,6445.59,6391.14,6391.14,3069045
2013-03-20,6435.23,6435.23,6385.97,6385.97,6080822
2013-03-21,6378.6,6378.6,6345.25,6357.84,6006282
2013-03-22,6239.2,6299.51,6239.2,6265.59,10272993
2013-03-25,6320.98,6333.92,6278.67,6278.67,7485160
2013-03-26,6269.4,6332.39,6269.4,6332.39,6180486
2013-03-27,6327.95,6374.95,6311.95,6374.95,4707627
2013-03-28,6332.99,6370.55,6332.99,6369.16,5687184
2013-04-02,6404.9,6413.91,6404.9,6413.91,4136938
2013-04-03,6422.95,6422.95,6325.2,6325.2,5082050
2013-04-04,6342.57,6342.57,6306.27,6306.27,4384263
2013-04-05,6315.56,6315.56,6280.38,6304,6384785
2013-04-08,6364.2,6364.2,6316.72,6316.72,5069063
2013-04-09,6341.91,6359.75,6341.91,6358.08,4504465
