Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-09-19,3895.43,3920.45,3895.43,3920.45,5798697
2012-09-20,3891.38,3891.38,3875.24,3875.24,3070312
2012-09-21,3867.36,3879.87,3846.43,3846.43,10125604
2012-09-24,3822.82,3822.82,3791.39,3791.39,3675608
2012-09-25,3805.39,3850.43,3805.39,3850.43,4261843
2012-09-26,3807.07,3834.74,3803.67,3834.74,3666600
2012-09-27,3820.35,3827.52,3809.94,3827.52,4809483
2012-09-28,3832.98,3832.98,3824.45,3832.02,6280016
2012-10-01,3827.08,3843.36,3809.99,3843.36,4745163
2012-10-02,3843.21,3843.21,3825.76,3833.3,2852074
2012-10-03,3834.85,3834.85,3802.51,3802.51,2629746
2012-10-04,3754.61,3754.61,3749.63,3752.46,6210005
2012-10-05,3771.6,3801.46,3771.6,3801.46,3118784
2012-10-08,3779.11,3787.24,3779.11,3782.71,3350572
2012-10-09,3757.38,3777.41,3752.07,3752.07,13160118
2012-10-10,3680.28,3717.79,3677.65,3717.79,13277994
2012-10-11,3712.19,3712.19,3695.9,3695.9,9223010
2012-10-12,3678.96,3678.96,3666.91,3666.91,5584968
2012-10-15,3666.86,3680.49,3660.67,3680.49,4569780
2012-10-16,3698.96,3734.51,3698.96,3734.51,5140530
2012-10-17,3750.23,3768.66,3748.12,3748.12,5492170
2012-10-18,3769.42,3782.63,3757.22,3757.22,4116679
2012-10-19,3776.74,3776.74,3743.65,3743.65,3619731
2012-10-22,3757.15,3757.15,3727.75,3727.75,2597459
2012-10-23,3711.5,3711.5,3668.64,3668.64,9986109
2012-10-24,3637.33,3637.33,3629.61,3630.93,5449946
2012-10-25,3634.03,3651.88,3634.03,3651.88,17520153
2012-10-26,3629.62,3649.56,3629.62,3649.56,4557074
2012-10-29,3632.13,3652.73,3628.35,3652.73,4316263
2012-10-30,3642.97,3644.85,3625.43,3644.85,1837714
2012-10-31,3602.64,3602.64,3561.38,3561.38,6209297
2012-11-02,3524.88,3629.39,3501.35,3629.39,9081673
2012-11-05,3587.85,3617.03,3587.85,3617.03,4720741
2012-11-06,3610,3610,3600.04,3600.04,3275084
2012-11-07,3609.14,3609.14,3577.9,3577.9,4123398
2012-11-08,3581.95,3581.95,3561.48,3571.45,5719434
2012-11-09,3537.09,3537.43,3530.24,3537.43,7779756
2012-11-12,3546.22,3591.55,3546.22,3582.37,6034534
2012-11-13,3584.46,3598.07,3584.46,3598.07,7837061
2012-11-14,3597.5,3626.22,3597.22,3626.22,4465989
2012-11-15,3626.31,3631.16,3626.31,3630.53,2963630
2012-11-16,3646.96,3683.55,3646.96,3683.55,5750427
2012-11-19,3675.58,3685.88,3675.58,3681.39,2652397
2012-11-20,3614.05,3614.05,3596.31,3596.31,7557408
2012-11-21,3561.5,3561.5,3533.81,3533.81,3999516
2012-11-22,3518.92,3518.92,3474.48,3474.48,5334281
2012-11-23,3498.94,3558.16,3498.94,3558.16,7604787
2012-11-26,3539.43,3587.89,3539.43,3587.89,5279905
2012-11-27,3616.63,3630.36,3616.63,3630.36,6507740
2012-11-28,3609.02,3666.43,3609.02,3666.43,10664425
2012-11-29,3670.28,3670.28,3632.31,3632.31,2932956
2012-11-30,3591.92,3675.49,3578.37,3675.49,6759450
2012-12-03,3659.69,3675.7,3652.75,3652.75,5018790
2012-12-04,3670.6,3674.21,3667.3,3667.3,3745324
2012-12-05,3665.45,3684.3,3654.46,3684.3,2573824
2012-12-06,3662.8,3707.38,3662.8,3707.38,4396387
2012-12-07,3689.89,3689.89,3607.26,3607.26,5792309
2012-12-10,3593.96,3620.43,3593.96,3620.43,5817829
2012-12-11,3644.04,3694.57,3644.04,3694.57,6705592
2012-12-12,3662.07,3677.12,3662.07,3677.12,5195825
2012-12-13,3679.74,3681.08,3679.74,3680.27,5738647
2012-12-14,3684.48,3710.28,3678.62,3710.28,5409783
2012-12-17,3702.5,3722.25,3702.5,3722.25,4839916
2012-12-18,3732.39,3736.51,3724.18,3736.51,5696488
2012-12-19,3723.47,3743.18,3723.47,3743.18,6568809
2012-12-20,3727.12,3736.52,3725.77,3736.52,6821846
2012-12-21,3718.43,3761.09,3703.24,3761.09,11747874
2012-12-27,3766.95,3766.95,3762.13,3762.13,3122010
2012-12-28,3764.43,3764.43,3748.02,3748.02,5886260
2013-01-02,3804.13,3840.84,3804.13,3840.84,3767588
2013-01-03,3831.68,3905.64,3831.68,3905.64,5074285
2013-01-04,3909.55,3909.55,3898.02,3898.02,7064005
2013-01-07,3891.96,3921.36,3891.96,3921.36,3708910
2013-01-08,3907.01,3919.04,3903.41,3919.04,3233230
2013-01-09,3900.18,3923.58,3900.18,3923.58,2720738
2013-01-10,3924.2,3924.2,3914.22,3914.22,5397952
2013-01-11,3902.69,3902.69,3897.64,3897.64,5394175
2013-01-14,3892.42,3908.01,3892.42,3908.01,4391648
2013-01-15,3891.25,3891.25,3830.35,3830.35,5305059
2013-01-16,3815.13,3845.49,3814.61,3845.49,7844724
2013-01-17,3856.94,3860.41,3856.94,3859.71,5100919
2013-01-18,3851.47,3872.31,3851.47,3869.29,5428008
2013-01-21,3869.41,3879.21,3867.18,3879.21,2922736
2013-01-22,3873.86,3875.84,3863.61,3875.84,2990809
2013-01-23,3855.73,3855.73,3828.68,3828.68,3185413
2013-01-24,3825.43,3825.43,3800.46,3806.18,3987878
2013-01-25,3785.29,3785.29,3720.84,3720.84,3898372
2013-01-28,3661.82,3661.82,3650.08,3654.39,7565049
2013-01-29,3649.45,3676.41,3649.45,3667.3,4079389
2013-01-30,3690.8,3690.8,3626.08,3626.08,5280073
2013-01-31,3586.79,3587.55,3585.08,3587.55,8955148
2013-02-01,3596.52,3605.02,3581.89,3581.89,4903228
2013-02-04,3563.09,3563.09,3503.46,3503.46,5468228
2013-02-05,3510.99,3540.74,3510.99,3540.74,5971551
2013-02-06,3544.8,3544.8,3488.07,3488.07,5305734
2013-02-07,3525.22,3525.22,3493.15,3493.15,4782073
2013-02-08,3522.69,3554.14,3522.69,3554.14,5350911
2013-02-11,3573.35,3574.38,3570.91,3574.38,3058488
2013-02-12,3571.15,3571.15,3529.39,3529.39,5395163
2013-02-13,3537.54,3537.54,3528.97,3528.97,4382851
2013-02-14,3517.33,3532.79,3506.87,3532.79,5793713
2013-02-15,3515.53,3535.54,3515.53,3535.54,3586612
2013-02-18,3545.96,3571.81,3545.96,3571.81,4292993
2013-02-19,3601.24,3601.24,3552.15,3552.15,5174231
