Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-06-07,1172.71,1181.72,1172.71,1181.72,9741274
2013-06-10,1176.31,1181.7,1176.31,1181.7,2285707
2013-06-11,1181.39,1181.39,1171.76,1178.63,2122575
2013-06-12,1183.91,1192.84,1183.91,1192.84,1354632
2013-06-13,1182.42,1194.64,1182.42,1194.64,2852409
2013-06-14,1194.99,1196.24,1193.4,1193.4,9073683
2013-06-17,1193.41,1195.82,1193.41,1195.82,2415883
2013-06-18,1196.97,1199.03,1195.92,1195.92,1136906
2013-06-19,1200.02,1200.02,1195.39,1196.01,6889996
2013-06-20,1174.93,1174.93,1146.73,1146.73,6919359
2013-06-21,1160.78,1176.34,1157.79,1176.34,4863708
2013-06-24,1164.27,1173.52,1164.27,1173.52,886608
2013-06-25,1177.89,1180.9,1166.93,1180.9,942825
2013-06-26,1183.31,1183.31,1166.57,1166.57,1946960
2013-06-27,1171.39,1171.39,1139.46,1139.46,1295549
2013-06-28,1152.25,1160.39,1150.66,1160.39,659198
2013-07-01,1155.63,1161.94,1150.94,1150.94,372775
2013-07-02,1158.73,1175.36,1158.73,1175.36,372808
2013-07-03,1170.27,1196.3,1170.27,1196.3,398798
2013-07-04,1194.93,1196.99,1189.64,1189.64,722089
2013-07-05,1181.3,1181.3,1161.1,1161.1,512089
2013-07-08,1153.9,1167.58,1153.9,1167.58,737846
2013-07-09,1155.99,1165.35,1155.99,1165.35,966268
2013-07-10,1168.06,1180.8,1168.06,1180.8,375494
2013-07-11,1188.83,1192.09,1188.04,1192.09,933987
2013-07-12,1205.99,1209.79,1200.86,1209.79,602822
2013-07-15,1216.18,1216.18,1196.78,1196.78,236957
2013-07-16,1202.76,1214.42,1202.76,1214.42,607565
2013-07-17,1213,1215.81,1213,1215.81,808492
2013-07-18,1205.25,1211.51,1205.25,1211.51,396263
2013-07-19,1212.55,1212.55,1206.21,1210.19,846870
2013-07-22,1216.02,1235.07,1216.02,1235.07,371318
2013-07-23,1227.81,1234.95,1227.81,1232.24,407381
2013-07-24,1229.99,1229.99,1222.66,1222.66,323301
2013-07-25,1218.27,1222.58,1218.27,1219.75,359955
2013-07-26,1220.6,1220.6,1209.19,1209.19,412724
2013-07-29,1199.56,1201.42,1199.56,1199.78,872351
2013-07-30,1213.55,1213.77,1212.26,1213.77,641307
2013-07-31,1225.08,1225.08,1222.44,1223.9,447520
2013-08-01,1225.54,1229.89,1222.52,1222.52,938331
2013-08-02,1222.12,1231.68,1221.34,1231.68,693407
2013-08-05,1224.1,1230.24,1223.57,1230.24,469528
2013-08-06,1232.46,1235.69,1232.46,1233.34,766455
2013-08-07,1232.33,1236.51,1232.33,1236.11,309397
2013-08-08,1241.19,1241.19,1227.93,1227.93,876639
2013-08-09,1235.31,1236.73,1228.51,1228.51,688397
2013-08-12,1240.37,1249.41,1240.37,1249.41,2386419
2013-08-13,1249.45,1253.14,1249.45,1253.14,1438168
2013-08-14,1260.08,1260.91,1258.86,1260.91,1104585
2013-08-16,1265.33,1265.33,1262.98,1262.98,1070773
2013-08-19,1255.74,1255.74,1246.8,1251.04,495295
2013-08-20,1245.08,1247.19,1245.08,1247.19,823833
2013-08-21,1251.95,1251.95,1246.28,1248.67,718103
2013-08-22,1243.06,1258.64,1243.06,1258.64,1934357
2013-08-23,1250.05,1250.27,1247.33,1247.33,792644
2013-08-26,1244.13,1244.13,1237.1,1237.1,647056
2013-08-27,1234.36,1236.32,1229.04,1229.04,1201583
2013-08-28,1232.06,1239.92,1230.14,1239.92,1529103
2013-08-29,1248.11,1251.8,1246.79,1251.8,1177646
2013-08-30,1267.35,1267.35,1261.01,1261.01,1102717
2013-09-02,1266.17,1266.17,1259.01,1259.01,1285303
2013-09-03,1258.29,1258.29,1257.15,1257.15,1168353
2013-09-04,1256.23,1256.23,1243.35,1243.35,2573518
2013-09-05,1225.7,1225.7,1162.4,1185.76,2823064
2013-09-06,1208.46,1237.06,1208.46,1237.06,987242
2013-09-09,1235.5,1243.34,1235.5,1243.34,433556
2013-09-10,1239.71,1256.59,1239.71,1250.38,955124
2013-09-11,1248.59,1263.62,1248.59,1263.62,1201142
2013-09-12,1263.67,1276.66,1263.67,1276.66,942049
2013-09-13,1301.31,1301.31,1295.68,1298.01,1287055
2013-09-16,1297.32,1297.32,1275.46,1275.46,805893
2013-09-17,1294.65,1297.54,1294.36,1297.54,1033760
2013-09-18,1294.61,1294.61,1284.43,1284.43,1026432
2013-09-19,1294.2,1294.2,1287.16,1287.16,694627
2013-09-20,1295.41,1303.27,1295.41,1303.27,638535
2013-09-23,1299.53,1299.53,1279.78,1279.78,414134
2013-09-24,1305.2,1305.2,1298.17,1298.17,626384
2013-09-25,1304.29,1316.37,1304.29,1316.37,860626
2013-09-26,1318.7,1330.1,1318.7,1330.1,1478290
2013-09-27,1343.25,1345.84,1343.25,1345.84,907255
2013-09-30,1340.58,1344.48,1340.58,1344.48,957286
2013-10-01,1330.78,1340.21,1330.78,1340.21,372443
2013-10-02,1336.87,1343.11,1336.87,1343.11,643630
2013-10-03,1346.07,1346.07,1339.95,1339.95,929473
2013-10-04,1326.98,1327.94,1323.45,1323.45,672926
2013-10-07,1331.39,1339.98,1331.39,1339.98,549522
2013-10-08,1332.1,1332.1,1327.31,1327.31,501047
2013-10-09,1313.15,1320.51,1313.15,1320.08,1644817
2013-10-10,1335.5,1352.1,1335.5,1352.1,1516802
2013-10-11,1347.87,1349.47,1345.83,1345.83,1708809
2013-10-14,1342.68,1348.18,1342.68,1348.18,635060
2013-10-15,1364.27,1382.18,1364.27,1382.18,1869115
2013-10-16,1365.59,1368.16,1365.41,1368.16,1834243
2013-10-17,1366.12,1375.02,1366.12,1375.02,1033557
2013-10-18,1361.29,1365.76,1361.11,1361.11,1408789
2013-10-21,1379.93,1389.98,1379.93,1389.98,1921949
2013-10-22,1387.15,1389.51,1383.79,1383.79,1229218
