Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-10-31,8960.07,8960.07,8898.88,8906.66,997619
2012-11-02,8966.14,9044.78,8966.14,9044.78,1943213
2012-11-05,9045.68,9045.68,8990.36,9033.16,1989256
2012-11-06,9140.43,9192.79,9140.43,9145.07,2700561
2012-11-07,9294.93,9294.93,9240.43,9287.36,1124328
2012-11-08,9286.64,9286.64,9277.53,9280.15,904243
2012-11-09,9202.72,9244.72,9135.62,9244.72,687850
2012-11-12,9227.23,9326.54,9227.23,9326.54,669528
2012-11-13,9221.59,9221.59,9199.58,9214.17,3393927
2012-11-14,9133.11,9133.11,9023.35,9051.22,2791477
2012-11-15,8947.47,9005.61,8947.47,9005.61,2241268
2012-11-16,8994.33,8994.33,8903.6,8903.6,2069107
2012-11-19,8973.68,9027.53,8973.68,9027.53,1085755
2012-11-20,9038.07,9059.02,9015.93,9015.93,727572
2012-11-21,9052.35,9198.7,9052.35,9198.7,1116216
2012-11-22,9389.76,9471.46,9389.76,9471.46,4156790
2012-11-23,9325.29,9432.36,9325.29,9432.36,633730
2012-11-26,9338.67,9401.82,9338.67,9374.03,430885
2012-11-27,9393.16,9427.21,9393.16,9395.51,686011
2012-11-28,9421.95,9421.95,9349.82,9397.11,1194058
2012-11-29,9470.24,9470.24,9392.84,9398.23,844220
2012-11-30,9426.09,9531.56,9408.51,9531.56,1997216
2012-12-03,9586.63,9713.53,9586.63,9713.53,1867163
2012-12-04,9655.11,9655.11,9546.98,9596.16,1540617
2012-12-05,9628.88,9645.26,9628.88,9645.26,602687
2012-12-06,9649.9,9675.4,9634.08,9634.08,768728
2012-12-07,9627.54,9683.16,9576.01,9576.01,684369
2012-12-10,9586.38,9647.26,9586.38,9628.05,1011074
2012-12-11,9621.18,9674.56,9614.22,9614.22,1845288
2012-12-12,9608.85,9645.73,9608.85,9645.73,1494819
2012-12-13,9584.75,9595.8,9570.7,9570.7,878392
2012-12-14,9606.41,9610.93,9588.36,9610.93,627075
2012-12-17,9623.51,9623.51,9576.14,9576.14,675541
2012-12-18,9576.95,9592.59,9576.95,9578.06,1850024
2012-12-19,9689.41,9689.45,9657.37,9657.37,1648095
2012-12-20,9676.78,9700.63,9589.79,9589.79,1266405
2012-12-21,9512.36,9542.4,9497.97,9497.97,3183216
